index,category,brand,title,age,classification,content,nutrient,info,gram,calory,ingredient,detail,from_company,성분등록번호,img
399,개,스몰배치 (SMALLBATCH),동결건조 포크 배치 슬라이더,"어덜트,시니어",동결건조 사료,"돼지고기, 돼지 심장, 돼지 간, 돼지 신장, 돼지 뼈, 신선한 버터넛 스쿼시, 샐러리, 청경채, 껍질콩, 콜리플라워, 민들레, 연어오일, 사과식초, 켈프, 비폴렌, 빌베리, 밀싹, 마늘, 오레가노, 타임.",조단백 42.0%  조지방 21.0%  칼슘 1.38%  인 1.32%  수분 3.0%,"그레인프리,글루텐프리,비유전자변형",397g,"5,200 kcal/kg (약 38 kcal/패티)","돼지고기, 돼지 심장, 돼지 간","연령구분 어덜트,시니어 푸드타입 동결건조 사료 중량 397g 주재료 돼지고기, 돼지 심장, 돼지 간 식단정보 그레인프리,글루텐프리,비유전자변형 칼로리 5,200 kcal/kg (약 38 kcal/패티) 원산지/제조사 미국/Smallbatch Pets, Inc.","미국/Smallbatch Pets, Inc.",제 서울-20766호,https://cdn.purplesto.re/media/store/sale/main_image/smallbatch_dog_B025DF04_thumb01.png
400,개,빅스비 (BIXBI),러블 건사료 칠면조,"퍼피,어덜트,시니어,전연령",건사료,"칠면조고기, 수수, 계란, 조, 퀴노아, 천연칠면조고기향, 제이인산칼슘, 칠면조기름, 염화칼륨, 염화콜린, 호박, 연어오일, 인산칼슘, 민들레, 라즈베리, 혼합토코페롤, 로즈마리 추출물, 미네랄류 (아연단백질화합물, 철단백질화합물, 구리단백질화합물, 망간단백질화합물, 셀렌산나트륨, 요오드산칼슘), 비타민류 (비타민E, 나이아신, 판톤텐산 칼슘, 리보플라빈, 비타민A, 치아민질산염(비타민B1), 피리독신염산염(비타민B6), 비타민B12, 엽산, 비타민D3), 소금",조단백 27%  조지방 17.5%  칼슘 1.6%  인 1.28%  수분 12%,단일육류단백질,85g,"3,926 kcal / kg","칠면조고기, 수수, 계란","연령구분 퍼피,어덜트,시니어,전연령 푸드타입 건사료 중량 85g 주재료 칠면조고기, 수수, 계란 식단정보 단일육류단백질 칼로리 3,926 kcal / kg 원산지/제조사 미국/BIXBIPET",미국/BIXBIPET,제 II6TM0009호,https://cdn.purplesto.re/media/store/sale/main_image/bixbi_dog_B111DF09_thumb02.png
401,개,리치즈박스 (RICHZ BOX),포크야미 라지,"퍼피,어덜트,시니어,전연령",동결건조 간식,"돼지 등심, 돼지 심장, 송화버섯, 미역귀, 무, 당근, 밀싹, 난각",조단백 81% 조지방 4% 조섬유 1% 조회분 11% 수분 4%,"그레인프리,글루텐프리",110g,"5,318 kcal/kg (약 5 kcal/트릿)","돼지 등심, 돼지 심장, 송화버섯","연령구분 퍼피,어덜트,시니어,전연령 푸드타입 동결건조 간식 중량 110g 주재료 돼지 등심, 돼지 심장, 송화버섯 식단정보 그레인프리,글루텐프리 칼로리 5,318 kcal/kg (약 5 kcal/트릿) 원산지/제조사 대한민국/리치즈",대한민국/리치즈,제 ZZR0Y0022호,https://cdn.purplesto.re/media/store/sale/main_image/richzbox_dog_B121DT02_thumb02.png
402,고양이,알모네이쳐 (ALMO NATURE),HFC 내츄럴 캔 대서양참치,"키튼,어덜트,시니어,전연령",습식간식,"참치살(75%), 정제수(24%), 쌀(1%)",조단백 15.0%  조지방 0.5%  조섬유 0.5%  조회분 2.5%  수분 80.0% ,"단일육류단백질,글루텐프리,비유전자변형",70g,936 kcal/kg (66 kcal/캔),"참치살, 정제수, 쌀","연령구분 키튼,어덜트,시니어,전연령 푸드타입 습식간식 중량 70g 주재료 참치살, 정제수, 쌀 식단정보 단일육류단백질,글루텐프리,비유전자변형 칼로리 936 kcal/kg (66 kcal/캔) 원산지/제조사 태국/HI-Q FOOD PRODUCTS CO.LTD",태국/HI-Q FOOD PRODUCTS CO.LTD,서울-18782호,https://cdn.purplesto.re/media/store/sale/main_image/deal_almonature_cat_B131CT1102SS_thumb01.png
403,개,빅독 (BIG DOG),동결건조 빅 바이트 살몬,"어덜트,시니어",동결건조 사료,"타즈매니아 연어, 닭(고기, 갈은 뼈와 연골), 소의 간, 콩팥, 당근, 껍질콩(과채류), 셀러리, 브로콜리, 쥬키니 호박, 오렌지, 사과, 딸기, 밀싹, 냉압착 치아씨드, 통 계란, 냉압착 아마씨, 코코넛 오일, 켈프 파우더(해초), 강황, 살아있는 프로바이오틱스, 프리바이오틱스, 마늘(0.05%)",조단백 44%  조지방 35%  칼슘 1.6%  인 1.2%  수분 2%,"그레인프리,글루텐프리",490g,"5,434 kcal/kg (44 kcal/바이트)","타즈매니아 연어, 닭(고기, 갈은 뼈와 연골), 소의 간","연령구분 어덜트,시니어 푸드타입 동결건조 사료 중량 490g 주재료 타즈매니아 연어, 닭(고기, 갈은 뼈와 연골), 소의 간 식단정보 그레인프리,글루텐프리 칼로리 5,434 kcal/kg (44 kcal/바이트) 원산지/제조사 호주/Big Dog Pet Foods",호주/Big Dog Pet Foods,제 서울-18050호,https://cdn.purplesto.re/media/store/sale/main_image/bigdog_dog_B055DF06_thumb01.png
404,고양이,쉐지애 (SCHESIR),네이처캣 참치+감성돔,"키튼,어덜트,시니어,전연령",습식간식,"참치, 도미, 쌀, 수분",조단백 12.6%  조지방 0.09%  조섬유 0.55%  조회분 2.20%  수분 88.0% ,-,50g x 6개입,809 kcal/kg,"참치, 도미, 쌀","연령구분 키튼,어덜트,시니어,전연령 푸드타입 습식간식 중량 50g x 6개입 주재료 참치, 도미, 쌀 식단정보 - 칼로리 809 kcal/kg 원산지/제조사 태국/Agras Delic S.p.a.",태국/Agras Delic S.p.a.,GGHA50032호,https://cdn.purplesto.re/media/store/sale/main_image/schesir_cat_B049CT06_thumb01_LTrWDzt.png
405,개,로투스 (LOTUS),그레인프리 닭고기 스튜,"어덜트,시니어",습식사료,"닭고기, 닭고기 육수, 감자전분, 아스파라거스, 닭 지방, 블루베리, 당근, 젖산칼슘, 제1 인산염, 소금, 한천, 연어 오일, 올리브 오일, 아마씨, 뉴질랜드 녹색 홍합, 다시마, 염화칼륨, 크랜베리, 탄산칼슘, 염화콜린, 철, 니아신, 아연, 염화칼륨, 철, 니아신 비타민E, 티아민, 구리, 망간, 아셀렌산나트륨, 판토텐산 칼슘, 비타민A, 리보플라빈, 피리독신, 비오틴, 비타민B12, 요오드산칼슘, 비타민D3, 엽산",조단백 11.29%  조지방 4.5%  칼슘 0.28%  인 0.22%  수분 78%,"단일육류단백질,그레인프리,비유전자변형",156g,917 kcal/kg (149 kcal/캔),"닭고기, 닭고기 육수, 감자전분","연령구분 어덜트,시니어 푸드타입 습식사료 중량 156g 주재료 닭고기, 닭고기 육수, 감자전분 식단정보 단일육류단백질,그레인프리,비유전자변형 칼로리 917 kcal/kg (149 kcal/캔) 원산지/제조사 미국/Lotus Pet Foods",미국/Lotus Pet Foods,제 VVHDR0017호,https://cdn.purplesto.re/media/store/sale/main_image/lotus_dog_B020DF06_thumb01.png
406,개,폴카독베이커리 (POLKADOG BAKERY),ALL 새먼 세이즈 비스킷,"퍼피,키튼,어덜트,시니어,전연령",비스킷,"연어, 현미, 감자전분",조단백 21.0% 조지방 13.0% 조섬유 1.0% 조회분 3.0% 수분 7.0%,-,226g,"3,740 kcal/kg (19 kcal/트릿)","연어, 현미, 감자전분","연령구분 퍼피,키튼,어덜트,시니어,전연령 푸드타입 비스킷 중량 226g 주재료 연어, 현미, 감자전분 식단정보 - 칼로리 3,740 kcal/kg (19 kcal/트릿) 원산지/제조사 미국/Polkadog Bakery",미국/Polkadog Bakery,제 서울-25023호,https://cdn.purplesto.re/media/store/sale/main_image/polkadogbakery_all_B005AT20_thumb01.png
407,고양이,K9 내추럴 (K9 NATURAL),피스트 캔 닭고기와 양고기,"키튼,어덜트,시니어,전연령",습식사료,"닭고기, 양의 심장, 양의 신장, 양의 간, 혈장 단백질(양의 피), 아마씨, 뉴질랜드 녹색 입 홍합, 켈프, 타우린, 비타민E, 산화마그네슘, 구리, 망간, 티아민, 비타민D3, 엽산",조단백 9.6%  조지방 5%  칼슘 0.3%  인 0.27%  수분 82.5%,"검류미함유,그레인프리,글루텐프리",85g,895 kcal/kg (76 kcal/캔),"닭고기, 양의 심장, 양의 신장","연령구분 키튼,어덜트,시니어,전연령 푸드타입 습식사료 중량 85g 주재료 닭고기, 양의 심장, 양의 신장 식단정보 검류미함유,그레인프리,글루텐프리 칼로리 895 kcal/kg (76 kcal/캔) 원산지/제조사 뉴질랜드/K9 Natural Foods Limited",뉴질랜드/K9 Natural Foods Limited,,https://cdn.purplesto.re/media/store/sale/main_image/k9natural_cat_B008CF02_thumb01.png
408,개,스텔라앤츄이스 (STELLA&CHEWY'S),로우 코티드 키블 와일드 코트 화이트피쉬,"퍼피,어덜트,시니어,전연령",건사료,"화이트피쉬, 건조 연어, 병아리콩, 완두콩, 건조바다생선, 완두콩단백질, 렌틸콩, 해바라기씨오일, 고등어, 천연채소향, 연어오일, 자연건조알팔파, 아마씨, 연어, 대구, 페뉴그릭씨, 코코넛오일, 호박, 대구간유, 호박씨, 유기농 크랜베리, 유기농시금치, 유기농브로콜리, 유기농비트, 유기농당근, 유기농스쿼시호박, 유기농블루베리, 이눌린, 타임, 세이지, 로즈마리추출물, 토코페롤, 건조켈프, 염화콜린, 인산삼칼슘, 인산이칼슘, 인산나트륨, 타우린, 탄산칼슘, 염화칼륨, 아연단백질화합물, 철단백질화합물, 구리단백질화합물, 망간단백질화합물, 아셀렌산나트륨, 비타민E보충제, 티아민질산염, 나이아신보충제, 판토텐산칼슘, 리보플라빈보충제, 비타민A보충제, - 비타민B12 보충제, 피리독신염산염, 엽산, 소금, 건조 페디오코커스 애시디락티시 발효산물, 건조 락토바실러스 아시도필루스 발효산물, 건조 비피도박테리움 롱검 발효산물.",조단백 35.0%  조지방 14.5%  칼슘 1.2%  인 1.0%  수분 12.0%,"그레인프리,글루텐프리",1.6kg,"3,684 kcal/kg","화이트피쉬, 건조 연어, 병아리콩","연령구분 퍼피,어덜트,시니어,전연령 푸드타입 건사료 중량 1.6kg 주재료 화이트피쉬, 건조 연어, 병아리콩 식단정보 그레인프리,글루텐프리 칼로리 3,684 kcal/kg 원산지/제조사 미국/Stella & Chewy’s",미국/Stella & Chewy’s,제 서울-20766호,https://cdn.purplesto.re/media/store/sale/main_image/stellaandchewys_dog_B026DF01_thumb01.png
409,고양이,로우즈 (RAWZ),슈레디드 주식파우치 치킨 가슴살&치즈,"어덜트,시니어",습식사료,"닭고기, 닭고기 육수, 치즈, 타피오카 전분, 해바라기씨 오일, 염화칼슘, 염화칼륨, 소금, 염화콜린, 타우린, 말린 파슬리, 미네랄(철 아미노산 킬레이트, 망간 아미노산 킬레이트, 아연 아미노산 킬레이트, 요오드산 칼슘, 구리 아미노산 킬레이트, 마그네슘 아미노산 킬레이트, 소듐 셀레나이트), 비타민(비타민 A 보충제, 비타민 D3 보충제, 비타민 E 보충제, 비타민 B1 질산염, 리보플라빈 보충제, 피리독신 염산염, 비타민 B12 보충제, 니아신 보충제, d-칼슘 팬토테네이트, 아스코르브산 (비타민C의 공급원), 엽산, 비오틴)",조단백 14.56%  조지방 2.87%  칼슘 0.24%  인 0.14%  수분 82%,검류미함유,69g,869 kcal/kg (59 kcal/파우치),"닭고기, 닭고기 육수, 치즈","연령구분 어덜트,시니어 푸드타입 습식사료 중량 69g 주재료 닭고기, 닭고기 육수, 치즈 식단정보 검류미함유 칼로리 869 kcal/kg (59 kcal/파우치) 원산지/제조사 태국/Rawz Natural Pet Food",태국/Rawz Natural Pet Food,제 4421J0017호,https://cdn.purplesto.re/media/store/sale/main_image/rawz_cat_B019CF03_thumb01.png
410,고양이,고! (GO!),"솔루션 스킨앤코트 연어 인도어 , 유통기한 21년 06월 21일","키튼,어덜트,시니어,전연령",건사료,"뼈를 발라낸 연어, 연어분말, 완두콩, 타피오카, 닭고기분말, 렌틸콩, 닭고기 지방, 아마씨, 완두콩섬유, 천연닭고기향, 사과, 당근, 크랜베리, 건조 치커리뿌리, 인산, 염화나트륨, 건조 락토바실러스 애시도필러스, 건조 엔테로코커스 패시움, 비타민합제(비타민A, 비타민D3, 비타민E, 나이아신, L-아스코르빌-2-폴리포스페이트, 티아민 모노니트레이트, d-판토텐산칼슘, 리보플라빈, 염산피리독신, 베타카로틴, 엽산, 비오틴, 비타민 B12), 미량광물질류합제(아연단백질화합물, 철단백질화합물, 구리단백질화합물, 산화아연, 망간단백질화합물, 황산동, 요오드산칼슘, 황산제일철, 산화망간, 아셀렌산나트륨), 타우린, 염화칼륨, DL-메티오닌, 염화콜린, 건조 로즈마리, 유카 추출물",조단백 31%  조지방 14%  칼슘 1.2%  인 0.9%  수분 8%,-,100g,"4,122 kcal/kg","뼈를 발라낸 연어, 연어분말, 완두콩","연령구분 키튼,어덜트,시니어,전연령 푸드타입 건사료 중량 100g 주재료 뼈를 발라낸 연어, 연어분말, 완두콩 식단정보 - 칼로리 4,122 kcal/kg 원산지/제조사 캐나다/Petcurean Pet Nutrition Inc.",캐나다/Petcurean Pet Nutrition Inc.,제 ZZR0Y0024호,https://cdn.purplesto.re/media/store/sale/main_image/go_cat_B010CF10_thumb01.png
411,고양이,어플라우즈 (APPLAWS),파우치 닭고기와 와일드라이스,"키튼,어덜트,시니어,전연령",습식간식,"닭고기(가슴살), 닭육수, 줄풀쌀",조단백 15.5% 조지방 2.0% 조섬유 0.5% 조회분 1.5% 수분 83.0%,검류미함유,70g,585 kcal/kg (40.95 kcal/파우치),"닭고기(가슴살), 닭육수, 줄풀쌀","연령구분 키튼,어덜트,시니어,전연령 푸드타입 습식간식 중량 70g 주재료 닭고기(가슴살), 닭육수, 줄풀쌀 식단정보 검류미함유 칼로리 585 kcal/kg (40.95 kcal/파우치) 원산지/제조사 태국/MPM Products",태국/MPM Products,제 서울-20533호,https://cdn.purplesto.re/media/store/sale/main_image/deal_applaws_cat_B004CT1640ss_thumb01.png
412,고양이,로우즈 (RAWZ),슈레디드 캔 치킨&호박,"키튼,어덜트,시니어,전연령",습식사료,"닭고기,닭고기 육수, 타피오카 전분, 호박, 당근, 해바라기씨 오일, 미네랄 (마그네슘 아미노산 킬레이트, 아연 아미노산 킬레이트, 철 아미노산 킬레이트, 망간 아미노산 킬레이트, 구리 아미노산 킬레이트, 칼슘 요오드, 아셀렌산 나트륨), 염화칼슘, 인산 삼칼슘, 생선 오일, 비타민 (아스코르브 산 (비타민 C의 공급원) , 비타민B1 질산염, 비타민 E 보충제, 니아신 보충제, 비타민 A 보충제, d- 칼슘 팬토테네이트, 리보플라빈 보충제, 피리독신 염산염, 엽산, 비오틴, 비타민 B12 보충제, 비타민 D3 보충제), 파슬리, 염화 콜린, 소금, 타우린, 염화칼륨",조단백 18.64%  조지방 2.09%  칼슘 0.3%  인 0.21%  수분 82%,검류미함유,85g,832 kcal/kg (71 kcal/85g 캔),"닭고기,닭고기 육수, 타피오카 전분","연령구분 키튼,어덜트,시니어,전연령 푸드타입 습식사료 중량 85g 주재료 닭고기,닭고기 육수, 타피오카 전분 식단정보 검류미함유 칼로리 832 kcal/kg (71 kcal/85g 캔) 원산지/제조사 태국/Rawz Natural Pet Food",태국/Rawz Natural Pet Food,제 II6TM0009호,https://cdn.purplesto.re/media/store/sale/main_image/deal_rawz_cat_B019CF1202SS_thumb01.png
413,고양이,어플라우즈 (APPLAWS),통살 연어,"키튼,어덜트,시니어,전연령",습식간식,연어,조단백 23.0% 조지방 3.5% 조회분 2.0% 수분 75.0%,검류미함유,25g,930 kcal/kg (23.25 kcal/파우치),연어,"연령구분 키튼,어덜트,시니어,전연령 푸드타입 습식간식 중량 25g 주재료 연어 식단정보 검류미함유 칼로리 930 kcal/kg (23.25 kcal/파우치) 원산지/제조사 태국/MPM Products",태국/MPM Products,제 서울-22064호,https://cdn.purplesto.re/media/store/sale/main_image/deal_applaws_cat_B004CT0933ss_thumb01.png
414,개,굿노즈 (GOODNOZE),동결건조 사슴,"퍼피,어덜트,시니어,전연령",동결건조 사료,"뉴질랜드 방목 소고기, 소간, 소신장, 소심장, 뉴질랜드 방목 사슴, 천연꿀, 비타민과 천연미네랄",조단백 50%  조지방 20%  칼슘 1.2%  인 1%  수분 5%,"그레인프리,글루텐프리,비유전자변형",1.6kg,"3,660 kcal/kg","뉴질랜드 방목 소고기, 소간, 소신장","연령구분 퍼피,어덜트,시니어,전연령 푸드타입 동결건조 사료 중량 1.6kg 주재료 뉴질랜드 방목 소고기, 소간, 소신장 식단정보 그레인프리,글루텐프리,비유전자변형 칼로리 3,660 kcal/kg 원산지/제조사 뉴질랜드/Smith and Bellerby Petfoods Ltd",뉴질랜드/Smith and Bellerby Petfoods Ltd,서울-23093호,https://cdn.purplesto.re/media/store/sale/main_image/goodnoze_dog_B134DF02_thumb01.png
415,개,테라카니스 (TERRA CANIS),주식캔 라이트 치킨과 애호박,"어덜트,시니어",습식사료,"라벨 표기 원재료: 닭 심장, 애호박, 닭 위, 호박, 파파야, 닭 간, 파스닙, 금불초, 유채유, 해초, 아티초크 잎, 바질, 달걀껍질 가루, 로즈힙, 민들레, 미네랄 황토 업체 제공 원재료: 닭심장, 애호박, 호박, 닭위, 닭간, 파파야, 파스닙, 코코넛가루, 호박씨가루, 차전자피, 포도씨유, 아마인유, 맥주효모, 해초, 로즈힙, 아티초크잎, 달걀껍질가루, 바질, 민들레, 규조토. 비타민D3 (E671): 350 IE, 구리 (E4): 3 mg, 요오드 (E2): 0.8 mg, 아연 (E6): 60 mg, 비타민E (dl-a-토코페릴아세테이트): 50 mg  * 업체 제공 원재료가 수정된 최신 정보이며 한글 라벨과 다를 수 있으니 참고해주세요.",조단백 5.3%  조지방 1.8%  칼슘 0.1%  인 0.09%  수분 90.9%,"단일육류단백질,검류미함유,그레인프리,글루텐프리",400g,570 kcal/kg,"닭 심장, 애호박, 닭 위","연령구분 어덜트,시니어 푸드타입 습식사료 중량 400g 주재료 닭 심장, 애호박, 닭 위 식단정보 단일육류단백질,검류미함유,그레인프리,글루텐프리 칼로리 570 kcal/kg 원산지/제조사 독일/Terra Canis",독일/Terra Canis,제 II6TM0009호,https://cdn.purplesto.re/media/store/sale/main_image/deal_terracanis_dog_B110DF0402SS_thumb01.png
